ts_s,pid,tid,futex_key_addr,futex_key_word,futex_key_offset,total_requests,successful_count
2025-08-27 14:08:59.667145,13253,16544,18446619754767492736,124874161254400,3600,1,1
2025-08-27 14:08:59.667145,13253,16540,18446619754767492736,124874161020928,1972,1,1
2025-08-27 14:08:59.667145,13116,13536,18446619754767482880,137590537728000,716,1,1
2025-08-27 14:08:59.667145,13253,16545,18446619754767492736,124874161233920,1428,1,1
2025-08-27 14:08:59.667145,13095,13670,18446619754767485696,824635965440,2120,24,24
2025-08-27 14:08:59.667145,13253,16579,18446619754767492736,124874429988864,2128,1,1
2025-08-27 14:08:59.667145,13019,13493,18446619757348945920,824634130432,2120,17,17
2025-08-27 14:08:59.667145,12972,12972,18446619755031287808,135707878146048,2276,1,1
2025-08-27 14:08:59.667145,13095,13669,18446619754767485696,824638144512,2120,22,22
2025-08-27 14:08:59.667145,13120,16577,18446619757348965632,131772471930880,996,19,19
2025-08-27 14:08:59.667145,838,15375,18446619754133548544,110455243796480,1216,106,106
2025-08-27 14:08:59.667145,13253,16537,18446619754767492736,124874429988864,2128,1,1
2025-08-27 14:08:59.667145,12972,12972,18446619755031287808,135707894947840,2276,1,1
2025-08-27 14:08:59.667145,13253,16578,18446619754767492736,124874161270784,2564,1,1
2025-08-27 14:08:59.667145,838,15375,18446619754133548544,824634265600,2376,77,77
2025-08-27 14:08:59.667145,13253,16535,18446619754767492736,124874161250304,144,4,4
2025-08-27 14:08:59.667145,13120,13756,18446619757348965632,131772469637120,3200,5,5
2025-08-27 14:08:59.667145,13253,16537,18446619754767492736,124874161242112,740,1,1
2025-08-27 14:08:59.667145,13019,13494,18446619757348945920,22147072,2016,89,89
2025-08-27 14:08:59.667145,13019,13494,18446619757348945920,22155264,224,177,177
2025-08-27 14:08:59.667145,13095,13664,18446619754767485696,824634146816,3912,3,3
2025-08-27 14:08:59.667145,13120,16577,18446619757348965632,131772475289600,2112,3,3
2025-08-27 14:08:59.667145,13019,13494,18446619757348945920,22151168,4088,18,18
2025-08-27 14:08:59.667145,13253,16578,18446619754767492736,124874161287168,1476,3,3
2025-08-27 14:08:59.667145,13253,16542,18446619754767492736,124874093789184,2180,1,1
2025-08-27 14:08:59.667145,13253,16578,18446619754767492736,124874093789184,2176,23,23
2025-08-27 14:08:59.667145,16436,16438,18446619754547962624,98153306628096,3616,1,1
2025-08-27 14:08:59.667145,13253,16535,18446619754767492736,124874161233920,1428,2,2
2025-08-27 14:08:59.667145,12972,13411,18446619755031287808,140737073147904,2660,1,1
2025-08-27 14:09:00.667145,13253,16541,18446619754767492736,124874161192960,2416,1,1
2025-08-27 14:09:00.667145,12972,13410,18446619755031287808,135707930460160,4024,2,2
2025-08-27 14:09:00.667145,12720,13144,18446619755031292032,17137664,3104,76,76
2025-08-27 14:09:00.667145,13019,13495,18446619757348945920,22155264,224,118,118
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161262592,3040,1,1
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161250304,148,1,1
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161393664,4048,10,10
2025-08-27 14:09:00.667145,13253,16536,18446619754767492736,124874161250304,148,2,2
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874093789184,2180,7,7
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874161270784,2560,1,1
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874161262592,3120,1,1
2025-08-27 14:09:00.667145,13120,13756,18446619757348965632,131772475293696,1344,39,39
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874161287168,1476,2,2
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874429988864,2132,2,2
2025-08-27 14:09:00.667145,13019,13495,18446619757348945920,22155264,248,1,1
2025-08-27 14:09:00.667145,12972,12972,18446619755031287808,135707878146048,2276,2,2
2025-08-27 14:09:00.667145,13253,16539,18446619754767492736,124874161393664,4052,1,1
2025-08-27 14:09:00.667145,13253,16537,18446619754767492736,124874161278976,2000,2,2
2025-08-27 14:09:00.667145,13019,13019,18446619757348945920,22151168,4088,10,10
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161393664,4052,10,10
2025-08-27 14:09:00.667145,13120,13756,18446619757348965632,131772469637120,3344,4,4
2025-08-27 14:09:00.667145,13095,13670,18446619754767485696,824634146816,3912,60,60
2025-08-27 14:09:00.667145,13095,13666,18446619754767485696,824638144512,3912,14,14
2025-08-27 14:09:00.667145,13120,16577,18446619757348965632,131772543197184,1716,23,23
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161020928,1888,3,3
2025-08-27 14:09:00.667145,838,12627,18446619754133548544,824649203712,1096,36,36
2025-08-27 14:09:00.667145,13095,13671,18446619754767485696,27942912,3040,44,44
2025-08-27 14:09:00.667145,13019,13494,18446619757348945920,22151168,4088,7,7
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874093789184,2176,15,15
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161287168,1472,1,1
2025-08-27 14:09:00.667145,13253,16543,18446619754767492736,124874161233920,1428,1,1
2025-08-27 14:09:00.667145,12972,12972,18446619755031287808,135707903348736,2276,1,1
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161233920,1424,1,1
2025-08-27 14:09:00.667145,12972,12972,18446619755031287808,135707842740224,2340,20,20
2025-08-27 14:09:00.667145,13095,13670,18446619754767485696,27942912,3064,1,1
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161020928,1972,1,1
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161242112,656,1,1
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874161287168,1472,1,1
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161262592,3124,2,2
2025-08-27 14:09:00.667145,13019,13494,18446619757348945920,824634130432,3912,35,35
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161192960,2416,1,1
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161254400,3684,1,1
2025-08-27 14:09:00.667145,13116,13757,18446619754767482880,137588906119168,1044,7,7
2025-08-27 14:09:00.667145,13253,16540,18446619754767492736,124874161287168,1476,1,1
2025-08-27 14:09:00.667145,13095,13666,18446619754767485696,824638144512,2120,77,77
2025-08-27 14:09:00.667145,13253,16544,18446619754767492736,124874161254400,3680,3,3
2025-08-27 14:09:00.667145,13095,13664,18446619754767485696,824638144512,2120,8,8
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161233920,1428,1,1
2025-08-27 14:09:00.667145,13253,13684,18446619754767492736,124874161393664,4048,6,6
2025-08-27 14:09:00.667145,13253,16543,18446619754767492736,124874161262592,3040,2,2
2025-08-27 14:09:00.667145,13253,16541,18446619754767492736,124874161242112,736,1,1
2025-08-27 14:09:00.667145,13120,16577,18446619757348965632,131772471930880,996,18,18
2025-08-27 14:09:00.667145,13253,16537,18446619754767492736,124874429988864,2128,1,1
2025-08-27 14:09:00.667145,13253,13684,18446619754767492736,124874093789184,2180,15,15
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874161192960,2416,1,1
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161287168,1476,1,1
2025-08-27 14:09:00.667145,13095,13670,18446619754767485696,27942912,2808,9,9
2025-08-27 14:09:00.667145,13253,16540,18446619754767492736,124874161287168,1472,1,1
2025-08-27 14:09:00.667145,12825,12839,18446619753783161728,17137664,3104,39,39
2025-08-27 14:09:00.667145,13253,16536,18446619754767492736,124874161250304,144,1,1
2025-08-27 14:09:00.667145,13095,13669,18446619754767485696,27942912,3040,97,97
2025-08-27 14:09:00.667145,13253,16545,18446619754767492736,124874161270784,2564,1,1
2025-08-27 14:09:00.667145,13120,13756,18446619757348965632,131772543197184,1716,17,17
2025-08-27 14:09:00.667145,13253,16542,18446619754767492736,124874161270784,2480,1,1
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161254400,3600,2,2
2025-08-27 14:09:00.667145,13019,13524,18446619757348945920,824634130432,3912,109,109
2025-08-27 14:09:00.667145,13253,13684,18446619754767492736,110009501773824,1412,1,1
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874161262592,3124,2,2
2025-08-27 14:09:00.667145,13253,16546,18446619754767492736,124874429988864,2132,1,1
2025-08-27 14:09:00.667145,13019,13019,18446619757348945920,22155264,224,114,114
2025-08-27 14:09:00.667145,13253,16544,18446619754767492736,124874161254400,3684,1,1
2025-08-27 14:09:00.667145,13019,13495,18446619757348945920,824634138624,1096,100,100
2025-08-27 14:09:00.667145,13019,13524,18446619757348945920,22147072,2016,128,128
2025-08-27 14:09:00.667145,13253,16536,18446619754767492736,124874161242112,656,2,2
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161242112,736,1,1
2025-08-27 14:09:00.667145,13253,16539,18446619754767492736,124874161254400,3680,1,1
2025-08-27 14:09:00.667145,13192,13911,18446619754547964032,17137664,3104,39,39
2025-08-27 14:09:00.667145,13253,16537,18446619754767492736,124874161278976,2004,2,2
2025-08-27 14:09:00.667145,13095,13666,18446619754767485696,27942912,2808,8,8
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161278976,2004,3,3
2025-08-27 14:09:00.667145,13253,16539,18446619754767492736,124874161254400,3684,1,1
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161242112,740,2,2
2025-08-27 14:09:00.667145,13120,13752,18446619757348965632,131772475293696,1344,4,4
2025-08-27 14:09:00.667145,13116,13526,18446619754767482880,137590538739712,2292,1,1
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874093789184,2180,17,17
2025-08-27 14:09:00.667145,13019,13019,18446619757348945920,22155264,248,3,3
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874161278976,2000,1,1
2025-08-27 14:09:00.667145,838,15375,18446619754133548544,824634265600,2376,47,47
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161192960,2416,1,1
2025-08-27 14:09:00.667145,13095,13670,18446619754767485696,824635965440,2120,98,98
2025-08-27 14:09:00.667145,838,15305,18446619754133548544,824634265600,2376,36,36
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161233920,1424,2,2
2025-08-27 14:09:00.667145,13253,13684,18446619754767492736,124874429988864,2128,11,11
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874161250304,144,1,1
2025-08-27 14:09:00.667145,13019,13494,18446619757348945920,22155264,224,81,81
2025-08-27 14:09:00.667145,13120,16577,18446619757348965632,131772469637120,3440,1,1
2025-08-27 14:09:00.667145,13253,16543,18446619754767492736,124874161233920,1344,1,1
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874429988864,2048,3,3
2025-08-27 14:09:00.667145,13019,13494,18446619757348945920,22147072,2016,40,40
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161270784,2480,1,1
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874161254400,3600,1,1
2025-08-27 14:09:00.667145,13019,13495,18446619757348945920,22151168,4088,5,5
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874429988864,2128,14,14
2025-08-27 14:09:00.667145,13116,13526,18446619754767482880,137590067388416,1556,1,1
2025-08-27 14:09:00.667145,12972,12972,18446619755031287808,135707894947840,2276,1,1
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874429988864,2128,1,1
2025-08-27 14:09:00.667145,13120,16577,18446619757348965632,131772471930880,452,9,9
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874161254400,3684,1,1
2025-08-27 14:09:00.667145,13120,13756,18446619757348965632,131772469637120,3440,5,5
2025-08-27 14:09:00.667145,13120,13756,18446619757348965632,131772475240448,1712,4,4
2025-08-27 14:09:00.667145,13253,16544,18446619754767492736,124874161254400,3600,1,1
2025-08-27 14:09:00.667145,13095,13671,18446619754767485696,27942912,2808,4,4
2025-08-27 14:09:00.667145,13253,16538,18446619754767492736,124874161020928,1888,1,1
2025-08-27 14:09:00.667145,13253,13684,18446619754767492736,124874429988864,2132,10,10
2025-08-27 14:09:00.667145,13019,13493,18446619757348945920,824634138624,1096,16,16
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161262592,3120,2,2
2025-08-27 14:09:00.667145,13120,13756,18446619757348965632,131772469637120,3920,4,4
2025-08-27 14:09:00.667145,12779,12814,18446619755031270912,17137664,3104,39,39
2025-08-27 14:09:00.667145,13253,16545,18446619754767492736,124874161270784,2480,1,1
2025-08-27 14:09:00.667145,13253,16536,18446619754767492736,124874161287168,1472,1,1
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161250304,64,1,1
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161278976,2000,3,3
2025-08-27 14:09:00.667145,13253,16545,18446619754767492736,124874161262592,3040,2,2
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874093789184,2176,9,9
2025-08-27 14:09:00.667145,13253,16538,18446619754767492736,124874161254400,3684,1,1
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161250304,144,2,2
2025-08-27 14:09:00.667145,12972,12972,18446619755031287808,135707867942912,2340,19,19
2025-08-27 14:09:00.667145,13253,16541,18446619754767492736,124874161020928,1968,1,1
2025-08-27 14:09:00.667145,13120,13756,18446619757348965632,131772469637120,3824,4,4
2025-08-27 14:09:00.667145,13253,16545,18446619754767492736,124874161270784,2560,2,2
2025-08-27 14:09:00.667145,838,12627,18446619754133548544,110455243796480,1216,69,69
2025-08-27 14:09:00.667145,13095,13669,18446619754767485696,824634146816,3912,51,51
2025-08-27 14:09:00.667145,13253,16536,18446619754767492736,124874161242112,736,1,1
2025-08-27 14:09:00.667145,12720,13144,18446619755031292032,17137664,2872,1,1
2025-08-27 14:09:00.667145,838,15305,18446619754133548544,110455243796480,1216,95,95
2025-08-27 14:09:00.667145,13095,13664,18446619754767485696,824635965440,2120,6,6
2025-08-27 14:09:00.667145,13019,13019,18446619757348945920,824634130432,2120,31,31
2025-08-27 14:09:00.667145,838,15305,18446619754133548544,824649203712,1096,69,69
2025-08-27 14:09:00.667145,13116,16576,18446619754767482880,137588882780160,3492,17,17
2025-08-27 14:09:00.667145,13095,13664,18446619754767485696,27942912,2808,1,1
2025-08-27 14:09:00.667145,13019,13495,18446619757348945920,22147072,2016,72,72
2025-08-27 14:09:00.667145,13253,16543,18446619754767492736,124874161262592,3120,1,1
2025-08-27 14:09:00.667145,13120,16577,18446619757348965632,131772469637120,3968,4,4
2025-08-27 14:09:00.667145,13095,13669,18446619754767485696,27942912,2808,6,6
2025-08-27 14:09:00.667145,12972,13411,18446619755031287808,135707930460160,4024,3,3
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874093789184,2096,5,5
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874161270784,2564,2,2
2025-08-27 14:09:00.667145,13253,16540,18446619754767492736,124874093789184,2176,1,1
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161192960,2420,2,2
2025-08-27 14:09:00.667145,13095,13664,18446619754767485696,824638144512,3912,6,6
2025-08-27 14:09:00.667145,13019,13493,18446619757348945920,824634130432,2120,13,13
2025-08-27 14:09:00.667145,13253,16543,18446619754767492736,124874161262592,3124,1,1
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161242112,736,3,3
2025-08-27 14:09:00.667145,13120,16577,18446619757348965632,131772471996416,2928,2,2
2025-08-27 14:09:00.667145,13120,16577,18446619757348965632,131772475293696,1856,48,48
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874429988864,2132,15,15
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161373184,3248,1,1
2025-08-27 14:09:00.667145,13253,16541,18446619754767492736,124874161278976,2000,1,1
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161254400,3684,2,2
2025-08-27 14:09:00.667145,13120,16577,18446619757348965632,131772475289600,2112,8,8
2025-08-27 14:09:00.667145,13120,13756,18446619757348965632,131772475240448,1040,39,39
2025-08-27 14:09:00.667145,13019,13494,18446619757348945920,824634138624,1096,73,73
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161393664,3968,1,1
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161020928,1968,1,1
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161242112,656,2,2
2025-08-27 14:09:00.667145,13120,13756,18446619757348965632,131772470726656,1076,44,44
2025-08-27 14:09:00.667145,13019,13524,18446619757348945920,22151168,4088,10,10
2025-08-27 14:09:00.667145,12758,12877,18446619755031268096,17137664,3104,86,86
2025-08-27 14:09:00.667145,13095,13669,18446619754767485696,824638144512,3912,46,46
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874161242112,740,1,1
2025-08-27 14:09:00.667145,13120,13756,18446619757348965632,131772471996416,3600,5,5
2025-08-27 14:09:00.667145,12972,12972,18446619755031287808,135707886546944,2276,2,2
2025-08-27 14:09:00.667145,13253,16537,18446619754767492736,124874161192960,2336,1,1
2025-08-27 14:09:00.667145,13019,13524,18446619757348945920,22155264,224,177,177
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161287168,1476,2,2
2025-08-27 14:09:00.667145,12825,12839,18446619753783161728,17137664,2872,3,3
2025-08-27 14:09:00.667145,13019,13493,18446619757348945920,22151168,4088,1,1
2025-08-27 14:09:00.667145,13019,13524,18446619757348945920,824634130432,2120,63,63
2025-08-27 14:09:00.667145,12972,12972,18446619755031287808,135707859542016,2340,19,19
2025-08-27 14:09:00.667145,13253,16538,18446619754767492736,124874161020928,1972,2,2
2025-08-27 14:09:00.667145,13019,13524,18446619757348945920,22155264,248,2,2
2025-08-27 14:09:00.667145,838,15375,18446619754133548544,824649195520,328,70,70
2025-08-27 14:09:00.667145,13120,16577,18446619757348965632,131772469637120,3248,4,4
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161287168,1472,2,2
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161020928,1972,3,3
2025-08-27 14:09:00.667145,13253,13683,18446619754767492736,124874093789184,2176,1,1
2025-08-27 14:09:00.667145,13095,13664,18446619754767485696,824634146816,3912,4,4
2025-08-27 14:09:00.667145,12972,12972,18446619755031287808,135707911786496,836,1,1
2025-08-27 14:09:00.667145,13095,13666,18446619754767485696,824635965440,2120,61,61
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161254400,3680,3,3
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161250304,144,2,2
2025-08-27 14:09:00.667145,13253,16540,18446619754767492736,124874161192960,2416,1,1
2025-08-27 14:09:00.667145,13253,16537,18446619754767492736,124874161192960,2420,1,1
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161270784,2564,2,2
2025-08-27 14:09:00.667145,12758,12877,18446619755031268096,17137664,2872,6,6
2025-08-27 14:09:00.667145,13120,13756,18446619757348965632,131772469637120,3200,4,4
2025-08-27 14:09:00.667145,13095,13671,18446619754767485696,824638144512,2120,46,46
2025-08-27 14:09:00.667145,13253,13684,18446619754767492736,124874093789184,2176,12,12
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874161250304,64,1,1
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874161278976,2004,1,1
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161254400,3680,1,1
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874429988864,2048,3,3
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161242112,740,2,2
2025-08-27 14:09:00.667145,13253,16542,18446619754767492736,124874161270784,2560,1,1
2025-08-27 14:09:00.667145,13120,16577,18446619757348965632,131772469637120,3152,5,5
2025-08-27 14:09:00.667145,12972,12972,18446619755031287808,135707851141120,2340,19,19
2025-08-27 14:09:00.667145,13253,16539,18446619754767492736,124874161287168,1472,1,1
2025-08-27 14:09:00.667145,13095,13669,18446619754767485696,824638144512,2120,74,74
2025-08-27 14:09:00.667145,838,12627,18446619754133548544,824649195520,328,42,42
2025-08-27 14:09:00.667145,13253,16538,18446619754767492736,124874161020928,1968,2,2
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161393664,3968,1,1
2025-08-27 14:09:00.667145,13095,13671,18446619754767485696,824635965440,2120,32,32
2025-08-27 14:09:00.667145,13253,16543,18446619754767492736,124874161233920,1424,1,1
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874161287168,1392,1,1
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161020928,1968,3,3
2025-08-27 14:09:00.667145,13095,13670,18446619754767485696,27942912,3040,104,104
2025-08-27 14:09:00.667145,13095,13670,18446619754767485696,824638144512,3912,39,39
2025-08-27 14:09:00.667145,13019,13493,18446619757348945920,22147072,2016,19,19
2025-08-27 14:09:00.667145,13253,13684,18446619754767492736,124874093789184,2096,1,1
2025-08-27 14:09:00.667145,12972,12972,18446619755031287808,93969087700992,3396,3,3
2025-08-27 14:09:00.667145,13449,13449,18446619754767504000,97244008833024,2360,6,6
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161250304,148,2,2
2025-08-27 14:09:00.667145,13253,16542,18446619754767492736,124874161270784,2564,1,1
2025-08-27 14:09:00.667145,13253,16545,18446619754767492736,124874161262592,3120,3,3
2025-08-27 14:09:00.667145,838,15305,18446619754133548544,110455243796480,984,6,6
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161192960,2420,2,2
2025-08-27 14:09:00.667145,13253,16542,18446619754767492736,124874161233920,1424,1,1
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161233920,1428,3,3
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161393664,4048,4,4
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161270784,2560,2,2
2025-08-27 14:09:00.667145,13116,13757,18446619754767482880,137588874334208,3940,133,133
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874093789184,2096,1,1
2025-08-27 14:09:00.667145,13253,16540,18446619754767492736,124874161242112,740,1,1
2025-08-27 14:09:00.667145,13095,13671,18446619754767485696,824634146816,3912,10,10
2025-08-27 14:09:00.667145,13253,13684,18446619754767492736,124874161393664,4052,6,6
2025-08-27 14:09:00.667145,13120,13756,18446619757348965632,131772472004608,2608,4,4
2025-08-27 14:09:00.667145,13120,16577,18446619757348965632,131772469637120,3872,4,4
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874161242112,736,1,1
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874161020928,1972,1,1
2025-08-27 14:09:00.667145,13019,13495,18446619757348945920,824634130432,2120,35,35
2025-08-27 14:09:00.667145,13253,16535,18446619754767492736,124874161278976,1920,2,2
2025-08-27 14:09:00.667145,13253,16545,18446619754767492736,124874161262592,3124,2,2
2025-08-27 14:09:00.667145,13253,16539,18446619754767492736,124874161254400,3600,1,1
2025-08-27 14:09:00.667145,13019,13019,18446619757348945920,824634138624,1096,100,100
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161373184,3168,1,1
2025-08-27 14:09:00.667145,13116,13537,18446619754767482880,137590537728000,716,7,7
2025-08-27 14:09:00.667145,13095,13666,18446619754767485696,27942912,3040,79,79
2025-08-27 14:09:00.667145,13253,16536,18446619754767492736,124874161242112,740,1,1
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874161233920,1424,1,1
2025-08-27 14:09:00.667145,13253,16539,18446619754767492736,124874429988864,2128,1,1
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874161250304,148,2,2
2025-08-27 14:09:00.667145,13120,16577,18446619757348965632,131772472004608,3280,1,1
2025-08-27 14:09:00.667145,13253,16578,18446619754767492736,124874161393664,4052,3,3
2025-08-27 14:09:00.667145,13116,13526,18446619754767482880,137590537728000,3276,1,1
2025-08-27 14:09:00.667145,13120,13756,18446619757348965632,131772472004608,3280,5,5
2025-08-27 14:09:00.667145,13253,13684,18446619754767492736,124874161393664,3968,1,1
2025-08-27 14:09:00.667145,13019,13019,18446619757348945920,824634130432,3912,67,67
2025-08-27 14:09:00.667145,13253,16537,18446619754767492736,124874161278976,1920,1,1
2025-08-27 14:09:00.667145,13253,16539,18446619754767492736,124874161192960,2420,1,1
2025-08-27 14:09:00.667145,838,15375,18446619754133548544,110455243796480,1216,111,111
2025-08-27 14:09:00.667145,13120,16577,18446619757348965632,131772475289600,3392,7,7
2025-08-27 14:09:00.667145,13116,16576,18446619754767482880,137588906119168,1044,2,2
2025-08-27 14:09:00.667145,838,12627,18446619754133548544,110455243796480,984,3,3
2025-08-27 14:09:00.667145,13253,16539,18446619754767492736,124874161192960,2416,1,1
2025-08-27 14:09:00.667145,13019,13493,18446619757348945920,824634130432,3912,25,25
2025-08-27 14:09:00.667145,13253,16579,18446619754767492736,124874161270784,2480,1,1
2025-08-27 14:09:00.667145,13120,13753,18446619757348965632,131772475293696,1344,1,1
2025-08-27 14:09:00.667145,838,15375,18446619754133548544,110455243796480,984,8,8
2025-08-27 14:09:00.667145,13449,13449,18446619754767504000,97244008833024,2592,101,101
2025-08-27 14:09:00.667145,13120,13756,18446619757348965632,131772470726656,1156,4,4
2025-08-27 14:09:01.667145,13116,16576,18446619754767482880,137588907171840,916,1,1
2025-08-27 14:09:01.667145,13253,16579,18446619754767492736,124874161270784,2564,2,2
2025-08-27 14:09:01.667145,13253,16578,18446619754767492736,124874161270784,2560,1,1
2025-08-27 14:09:01.667145,13019,13494,18446619757348945920,824634138624,1096,72,72
2025-08-27 14:09:01.667145,13253,16579,18446619754767492736,124874161192960,2420,3,3
2025-08-27 14:09:01.667145,12720,13144,18446619755031292032,17137664,3104,78,78
2025-08-27 14:09:01.667145,13253,13684,18446619754767492736,124874161393664,4048,19,19
2025-08-27 14:09:01.667145,13095,13669,18446619754767485696,824638144512,2120,100,100
2025-08-27 14:09:01.667145,12972,12972,18446619755031287808,135707851141120,2340,19,19
2025-08-27 14:09:01.667145,13253,16544,18446619754767492736,124874161242112,736,1,1
2025-08-27 14:09:01.667145,13253,16535,18446619754767492736,124874161270784,2564,3,3
2025-08-27 14:09:01.667145,13253,16543,18446619754767492736,124874161020928,1968,2,2
2025-08-27 14:09:01.667145,13253,16537,18446619754767492736,124874161233920,1424,1,1
2025-08-27 14:09:01.667145,13253,16537,18446619754767492736,124874161233920,1428,1,1
2025-08-27 14:09:01.667145,13253,16546,18446619754767492736,124874161393664,4048,1,1
2025-08-27 14:09:01.667145,13253,16535,18446619754767492736,110009501986816,1488,1,1
2025-08-27 14:09:01.667145,13120,13756,18446619757348965632,131772472004608,2944,1,1
2025-08-27 14:09:01.667145,13120,16577,18446619757348965632,131772472004608,3376,2,2
2025-08-27 14:09:01.667145,13019,13494,18446619757348945920,824634130432,3912,62,62
2025-08-27 14:09:01.667145,13120,13756,18446619757348965632,131772471996416,3648,1,1
2025-08-27 14:09:01.667145,13019,13493,18446619757348945920,824634130432,2120,18,18
2025-08-27 14:09:01.667145,12972,12972,18446619755031287808,93969087700992,3396,5,5
2025-08-27 14:09:01.667145,13253,16542,18446619754767492736,124874161233920,1428,2,2
2025-08-27 14:09:01.667145,13253,16544,18446619754767492736,124874161192960,2336,2,2
2025-08-27 14:09:01.667145,13253,16579,18446619754767492736,124874161262592,3040,1,1
2025-08-27 14:09:01.667145,13449,13449,18446619754767504000,97244008833024,2592,101,101
2025-08-27 14:09:01.667145,13095,13669,18446619754767485696,27942912,3040,90,90
2025-08-27 14:09:01.667145,13253,16579,18446619754767492736,124874161192960,2416,4,4
2025-08-27 14:09:01.667145,13253,16544,18446619754767492736,124874161242112,656,1,1
